readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L01,cls,1,768,jeans,84,5,5,21.265458118299655,29.052899831454017,0.04702461590232405,20.393875837640763,0.002305820447113403,0.7359006065426063,0.7673511230650637
cls_L01,cls,1,768,couch,98,5,5,21.74460774819578,29.32694755853683,0.04598841292425582,20.605346044728666,0.0022318680222320622,0.743531380354343,0.7846409460527285
cls_L01,cls,1,768,shorts,95,5,5,21.428812569431372,30.87170563992789,0.04666614152137016,21.653618760279738,0.002155119753330657,0.7813576637610649,0.7732456690859525
cls_L01,cls,1,768,cracker,73,5,5,22.244007289976505,29.808177896790927,0.04495592844238167,20.953850946549593,0.002145473333615768,0.7561069677843565,0.8026614747952459
cls_L01,cls,1,768,vacuum,62,5,5,22.38670094404608,29.78396584476782,0.044669377703281374,20.831408812152848,0.002144328216400884,0.7516887178309744,0.8078104885195408
cls_L01,cls,1,768,drawer,87,5,5,20.95413875358503,32.63272232764443,0.047723268980879044,22.947107581371153,0.002079707379749315,0.8280324212017461,0.756117353126193
cls_L01,cls,1,768,plant,99,5,5,21.787542309463344,31.391396893926782,0.04589778809359574,22.11234515983112,0.002075663515644321,0.797910526902651,0.786190213584314
cls_L01,cls,1,768,clock,92,5,5,20.231858924562438,33.6158087140626,0.0494269954989629,23.842537551636052,0.0020730593541865372,0.8603434671000523,0.7300543247689161
cls_L01,cls,1,768,sink,64,5,5,21.942124843195963,31.42487752414746,0.04557443762380607,22.073246078539768,0.0020646912312600376,0.7964996603333617,0.7917682303007227
cls_L01,cls,1,768,plate,93,5,5,21.390793696981678,32.404628902537574,0.046749083468609384,22.920664840093455,0.0020396041648335873,0.8270782509645717,0.7718737811957577
cls_L01,cls,1,768,dog,71,5,5,22.27881263539278,31.762403300844397,0.044885695497585476,22.343496633764268,0.002008893067782268,0.8062514872588311,0.8039174045168286
cls_L01,cls,1,768,jacket,76,5,5,22.532048461277167,32.110417388942444,0.04438122888465143,22.411417952431535,0.0019802954448866665,0.8087023867348474,0.8130552652820041
cls_L01,cls,1,768,apple,64,5,5,20.486343154629736,34.72026313946908,0.04881300642345282,24.872197544491428,0.0019625530207427805,0.8974981217281047,0.7392372334397829
cls_L01,cls,1,768,can,61,5,5,22.829309701258236,32.281869886784015,0.04380333935129388,22.66903472325277,0.0019322983923246888,0.8179983312336851,0.8237817563396737
cls_L01,cls,1,768,sweater,97,5,5,23.003719808525144,32.558691646981174,0.043471230232486203,22.845761711789745,0.0019028137814311751,0.824375417133991,0.83007523898842
cls_L01,cls,1,768,purse,76,5,5,23.076614451992544,32.90528529114805,0.04333391287012014,23.032663277266973,0.001881411296143521,0.8311196464552559,0.832705597865194
cls_L01,cls,1,768,napkin,77,5,5,22.834311416756925,33.370203947638096,0.04379374449917292,23.5742340689284,0.0018576953283455553,0.8506618991021913,0.8239622402015223
cls_L01,cls,1,768,necklace,85,5,5,21.972125682405483,35.22309634392796,0.04551221008173849,24.945315954358275,0.0018244791994220825,0.9001365550793136,0.7928507923378185
cls_L01,cls,1,768,grass,100,5,5,23.68878679507626,32.97837749329507,0.04221406561047909,23.18391328313672,0.0018208343472878813,0.8365774109304954,0.8547954645570582
cls_L01,cls,1,768,paper,99,5,5,23.088487438129487,33.65226613735263,0.043311628909416984,23.800963288314684,0.001819742687922268,0.8588432850925553,0.8331340273490846
cls_L01,cls,1,768,jar,79,5,5,23.69796833468928,33.10760999425827,0.042197710195105285,23.236889585948322,0.0018159792875472817,0.8384890285985548,0.8551267748300052
cls_L01,cls,1,768,door,95,5,5,22.148824558855345,35.14842959816638,0.045149122805263675,24.929637706460284,0.0018110621316235053,0.8995708150390431,0.7992268638305581
cls_L01,cls,1,768,shoe,94,5,5,23.192713622360753,33.99436561838602,0.043116989942732345,23.93167054461383,0.001801670713390146,0.8635597769431396,0.8368949658192426
cls_L01,cls,1,768,hat,78,5,5,22.93092102400175,34.49177556555396,0.04360923832729186,24.233828950524487,0.0017995191109223389,0.8744629792550412,0.8274483391233413
